#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
44	0	0	0	0	0	0	0	0	0	0.0148354
45	0	0	0	0	0	0	0	0	0	0.0148354
46	0	0	0	0	0	0	0	0	0	0.0148354
47	0	0	0	0	0	0	0	0	0	0.0148354
48	0	0	0	0	0	0	0	0	0	0.0148354
49	0	0	0	0	0	0	0	0	0	0.0148354
50	0	0	0	0	0	0	0	0	0	0.0148354
51	0	0	0	0	0	0	0	0	0	0.0148354
52	0	0	0	0	0	0	0	0	0	0.0148354
53	0	0	0	0	0	0	0	0	0	0.0148354
54	0	0	0	0	0	0	0	0	0	0.0148354
55	0	0	0	0	0	0	0	0	0	0.0148354
56	0	0	0	0	0	0	0	0	0	0.0148354
57	0	0	0	0	0	0	0	0	0	0.0148354
58	0	0	0	0	0	0	0	0	0	0.0148354
59	0	0	0	0	0	0	0	0	0	0.0148354
60	0	0	0	0	0	0	0	0	0	0.0148354
61	0	0	0	0	0	0	0	0	0	0.0148354
62	0	0	0	0	0	0	0	0	0	0.0148354
63	0	0	0	0	0	0	0	0	0	0.0148354
64	0	0	0	0	0	0	0	0	0	0.0148354
65	0	0	0	0	0	0	0	0	0	0.0148354
66	0	0	0	0	0	0	0	0	0	0.0148354
67	0	0	0	0	0	0	0	0	0	0.0148354
68	0	0	0	0	0	0	0	0	0	0.0148354
69	0	0	0	0	0	0	0	0	0	0.0148354
70	0	0	0	0	0	0	0	0	0	0.0148354
71	0	0	0	0	0	0	0	0	0	0.0148354
72	0	0	0	0	0	0	0	0	0	0.0148354
73	0	0	0	0	0	0	0	0	0	0.0148354
74	0	0	0	0	0	0	0	0	0	0.0148354
75	0	0	0	0	0	0	0	0	0	0.0148354
76	0	0.00718307	0	0	0	0	0	0	0	0.0148354
77	0	0.221878	0	0	0	0	0	0	0	0.0148354
78	0	0.258869	0	0	0	0	0	0	0	0.0148354
79	0	0.271141	0	0	0	0	0	0	0	0.0148354
80	0	0.27906	0	0	0	0	0	0	0	0.0148354
81	0	0.286682	0	0	0	0	0	0	0	0.0148354
82	0	0.286854	0	0	0	0	0	0	0	0.0148354
83	0	0.286854	0	0	0	0	0	0	0	0.0148354
84	0	0.286854	0	0	0	0	0	0	0	0.0148354
85	0	0.286854	0	0	0	0	0	0	0	0.0148354
86	0	0.286854	0	0	0	0	0	0	0	0.0148354
87	0	0.286854	0	0	0	0	0	0	0	0.0148354
88	0	0.286854	0	0	0	0	0	0	0	0.0148354
89	0	0.286854	0	0	0	0	0	0	0	0.0148354
90	0	0.286854	0	0	0	0	0	0	0	0.0148354
91	0	0.286854	0	0	0	0	0	0	0	0.0148354
92	0	0.286854	0	0	0	0	0	0	0	0.0148354
93	0	0.286854	0	0	0	0	0	0	0	0.0148354
94	0	0.286854	0	0	0	0	0	0	0	0.0148354
95	0	0.286854	0	0	0	0	0	0	0	0.0148354
96	0	0.286854	0	0	0	0	0	0	0	0.0148354
97	0	0.286854	0	0	0	0	0	0	0	0.0148354
98	0	0.286854	0	0	0	0	0	0	0	0.0148354
99	0	0.286854	0	0	0	0	0	0	0	0.0148354
100	0	0.286854	0	0	0	0	0	0	0	0.0148354
101	0	0.286854	0	0	0	0	0	0	0	0.0148354
102	0	0.286854	0	0	0	0	0	0	0	0.0148354
103	0	0.286854	0	0	0	0	0	0	0	0.0148354
104	0	0.286854	0	0	0	0	0	0	0	0.0148354
105	0	0.286854	0	0	0	0	0	0	0	0.0148354
106	0	0.286854	0	0	0	0	0	0	0	0.0148354
107	0	0.286854	0	0	0	0	0	0	0	0.0148354
108	0	0.286854	0	0	0	0	0	0	0	0.0148354
109	0	0.286854	0	0	0	0	0	0	0	0.0148354
110	0	0.286854	0	0	0	0	0	0	0	0.0148354
111	0	0.286854	0	0	0	0	0	0	0	0.0148354
112	0	0.286854	0	0	0	0	0	0	0	0.0148354
113	0	0.286854	0	0	0	0	0	0	0	0.0148354
114	0	0.286854	0	0	0	0	0	0	0	0.0148354
115	0	0.286854	0	0	0	0	0	0	0	0.0148354
116	0	0.286854	0	0	0	0	0	0	0	0.0148354
117	0	0.286854	0	0	0	0	0	0	0	0.0148354
118	0	0.286854	0	0	0	0	0	0	0	0.0148354
119	0	0.286854	0	0	0	0	0	0	0	0.0148354
120	0	0.286854	0	0	0	0	0	0	0	0.0148354
121	0	0.286854	0	0	0	0	0	0	0	0.0148354
122	0	0.286854	0	0	0	0	0	0	0	0.0148354
123	0	0.286854	0	0	0	0	0	0	0	0.0148354
124	0	0.286854	0	0	0	0	0	0	0	0.0148354
125	0	0.286854	0	0	0	0	0	0	0	0.0148354
126	0	0.286854	0	0	0	0	0	0	0	0.0148354
127	0	0.286854	0	0	0	0	0	0	0	0.0148354
128	0	0.286854	0	0	0	0	0	0	0	0.0148354
129	0	0.286854	0	0	0	0	0	0	0	0.0148354
130	0	0.286854	0	0	0	0	0	0	0	0.0148354
131	0	0.286854	0	0	0	0	0	0	0	0.0148354
132	0	0.286854	0	0	0	0	0	0	0	0.0148354
133	0	0.286854	0	0	0	0	0	0	0	0.0148354
134	0	0.286854	0	0	0	0	0	0	0	0.0148354
135	0	0.286854	0	0	0	0	0	0	0	0.0148354
136	0	0.286854	0	0	0	0	0	0	0	0.0148354
137	0	0.286854	0	0	0	0	0	0	0	0.0148354
138	0	0.286854	0	0	0	0	0	0	0	0.0148354
139	0	0.286854	0	0	0	0	0	0	0	0.0148354
140	0	0.286854	0	0	0	0	0	0	0	0.0148354
141	0	0.286854	0	0	0	0	0	0	0	0.0148354
142	0	0.286854	0	0	0	0	0	0	0	0.0148354
143	0	0.286854	0	0	0	0	0	0	0	0.0148354
144	0	0.286854	0	0	0	0	0	0	0	0.0148354
145	0	0.286854	0	0	0	0	0	0	0	0.0148354
146	0	0.286854	0	0	0	0	0	0	0	0.0148354
147	0	0.286854	0	0	0	0	0	0	0	0.0148354
148	0	0.286854	0	0	0	0	0	0	0	0.0148354
149	0	0.286854	0	0	0	0	0	0	0	0.0148354
150	0	0.286854	0	0	0	0	0	0	0	0.0148354
151	0	0.286854	0	0	0	0	0	0	0	0.0148354
152	0	0.286854	0	0	0	0	0	0	0	0.0148354
153	0	0.286854	0	0	0	0	0	0	0	0.0148354
154	0	0.286854	0	0	0	0	0	0	0	0.0148354
155	0	0.286854	0	0	0	0	0	0	0	0.0148354
156	0	0.286854	0	0	0	0	0	0	0	0.0148354
157	0	0.286854	0	0	0	0	0	0	0	0.0148354
158	0	0.286854	0	0	0	0	0	0	0	0.0148354
159	0	0.286854	0	0	0	0	0	0	0	0.0148354
160	0	0.286854	0	0	0	0	0	0	0	0.0148354
161	0	0.286854	0	0	0	0	0	0	0	0.0148354
162	0	0.286854	0	0	0	0	0	0	0	0.0148354
163	0	0.286854	0	0	0	0	0	0	0	0.0148354
164	0	0.286854	0	0	0	0	0	0	0	0.0148354
165	0	0.286854	0	0	0	0	0	0	0	0.0148354
166	0	0.286854	0	0	0	0	0	0	0	0.0148354
167	0	0.286854	0	0	0	0	0	0	0	0.0148354
168	0	0.286854	0	0	0	0	0	0	0	0.0148354
169	0	0.286854	0	0	0	0	0	0	0	0.0148354
170	0	0.286854	0	0	0	0	0	0	0	0.0148354
171	0	0.286854	0	0	0	0	0	0	0	0.0148354
172	0	0.286854	0	0	0	0	0	0	0	0.0148354
173	0	0.286854	0	0	0	0	0	0	0	0.0148354
174	0	0.286854	0	0	0	0	0	0	0	0.0148354
175	0	0.286854	0	0	0	0	0	0	0	0.0148354
176	0	0.286854	0	0	0	0	0	0	0	0.0148354
177	0	0.286854	0	0	0	0	0	0	0	0.0148354
178	0	0.286854	0	0	0	0	0	0	0	0.0148354
179	0	0.286854	0	0	0	0	0	0	0	0.0148354
180	0	0.286854	0	0	0	0	0	0	0	0.0148354
181	0	0.286854	0	0	0	0	0	0	0	0.0148354
182	0	0.286854	0	0	0	0	0	0	0	0.0148354
183	0	0.286854	0	0	0	0	0	0	0	0.0148354
184	0	0.286854	0	0	0	0	0	0	0	0.0148354
185	0	0.286854	0	0	0	0	0	0	0	0.0148354
186	0	0.286854	0	0	0	0	0	0	0	0.0148354
187	0	0.286854	0	0	0	0	0	0	0	0.0148354
188	0	0.286854	0	0	0	0	0	0	0	0.0148354
189	0	0.286854	0	0	0	0	0	0	0	0.0148354
190	0	0.286854	0	0	0	0	0	0	0	0.0148354
191	0	0.286854	0	0	0	0	0	0	0	0.0148354
192	0	0.286854	0	0	0	0	0	0	0	0.0148354
193	0	0.286854	0	0	0	0	0	0	0	0.0148354
194	0	0.286854	0	0	0	0	0	0	0	0.0148354
195	0	0.286854	0	0	0	0	0	0	0	0.0148354
196	0	0.286854	0	0	0	0	0	0	0	0.0148354
197	0	0.286854	0	0	0	0	0	0	0	0.0148354
198	0	0.286854	0	0	0	0	0	0	0	0.0148354
199	0	0.286854	0	0	0	0	0	0	0	0.0148354
200	0	0.286854	0	0	0	0	0	0	0	0.0148354
201	0	0.286854	0	0	0	0	0	0	0	0.0148354
202	0	0.286854	0	0	0	0	0	0	0	0.0148354
203	0	0.286854	0	0	0	0	0	0	0	0.0148354
204	0	0.286854	0	0	0	0	0	0	0	0.0148354
205	0	0.286854	0	0	0	0	0	0	0	0.0148354
206	0	0.286854	0	0	0	0	0	0	0	0.0148354
207	0	0.286854	0	0	0	0	0	0	0	0.0148354
208	0	0.286854	0	0	0	0	0	0	0	0.0148354
209	0	0.286854	0	0	0	0	0	0	0	0.0148354
210	0	0.286854	0	0	0	0	0	0	0	0.0148354
211	0	0.286854	0	0	0	0	0	0	0	0.0148354
212	0	0.286854	0	0	0	0	0	0	0	0.0148354
213	0	0.286854	0	0	0	0	0	0	0	0.0148354
214	0	0.286854	0	0	0	0	0	0	0	0.0148354
215	0	0.286854	0	0	0	0	0	0	0	0.0148354
216	0	0.286854	0	0	0	0	0	0	0	0.0148354
217	0	0.286854	0	0	0	0	0	0	0	0.0148354
218	0	0.286854	0	0	0	0	0	0	0	0.0148354
219	0	0.286854	0	0	0	0	0	0	0	0.0148354
220	0	0.286854	0	0	0	0	0	0	0	0.0148354
221	0	0.286854	0	0	0	0	0	0	0	0.0148354
222	0	0.286854	0	0	0	0	0	0	0	0.0148354
223	0	0.286854	0	0	0	0	0	0	0	0.0148354
224	0	0.286854	0	0	0	0	0	0	0	0.0148354
225	0	0.286854	0	0	0	0	0	0	0	0.0148354
226	0	0.286854	0	0	0	0	0	0	0	0.0148354
227	0	0.286854	0	0	0	0	0	0	0	0.0148354
228	0	0.286854	0	0	0	0	0	0	0	0.0148354
229	0	0.286854	0	0	0	0	0	0	0	0.0148354
230	0	0.286854	0	0	0	0	0	0	0	0.0148354
231	0	0.286854	0	0	0	0	0	0	0	0.0148354
232	0	0.286854	0	0	0	0	0	0	0	0.0148354
233	0	0.286854	0	0	0	0	0	0	0	0.0148354
234	0	0.286854	0	0	0	0	0	0	0	0.0148354
235	0	0.286854	0	0	0	0	0	0	0	0.0148354
236	0	0.286854	0	0	0	0	0	0	0	0.0148354
237	0	0.286854	0	0	0	0	0	0	0	0.0148354
238	0	0.286854	0	0	0	0	0	0	0	0.0148354
239	0	0.286854	0	0	0	0	0	0	0	0.0148354
240	0	0.286854	0	0	0	0	0	0	0	0.0148354
241	0	0.286854	0	0	0	0	0	0	0	0.0148354
242	0	0.286854	0	0	0	0	0	0	0	0.0148354
243	0	0.286854	0	0	0	0	0	0	0	0.0148354
244	0	0.286854	0	0	0	0	0	0	0	0.0148354
245	0	0.286854	0	0	0	0	0	0	0	0.0148354
246	0	0.286854	0	0	0	0	0	0	0	0.0148354
247	0	0.286854	0	0	0	0	0	0	0	0.0148354
248	0	0.286854	0	0	0	0	0	0	0	0.0148354
249	0	0.286854	0	0	0	0	0	0	0	0.0148354
250	0	0.286854	0	0	0	0	0	0	0	0.0148354
251	0	0.286854	0	0	0	0	0	0	0	0.0148354
252	0	0.286854	0	0	0	0	0	0	0	0.0148354
253	0	0.286854	0	0	0	0	0	0	0	0.0148354
254	0	0.286854	0	0	0	0	0	0	0	0.0148354
255	0	0.286854	0	0	0	0	0	0	0	0.0148354
256	0	0.286854	0	0	0	0	0	0	0	0.0148354
257	0	0.286854	0	0	0	0	0	0	0	0.0148354
258	0	0.286854	0	0	0	0	0	0	0	0.0148354
259	0	0.286854	0	0	0	0	0	0	0	0.0148354
260	0	0.286854	0	0	0	0	0	0	0	0.0148354
261	0	0.286854	0	0	0	0	0	0	0	0.0148354
262	0	0.286854	0	0	0	0	0	0	0	0.0148354
263	0	0.286854	0	0	0	0	0	0	0	0.0148354
264	0	0.286854	0	0	0	0	0	0	0	0.0148354
265	0	0.286854	0	0	0	0	0	0	0	0.0148354
266	0	0.286854	0	0	0	0	0	0	0	0.0148354
267	0	0.286854	0	0	0	0	0	0	0	0.0148354
268	0	0.286854	0	0	0	0	0	0	0	0.0148354
269	0	0.286854	0	0	0	0	0	0	0	0.0148354
270	0	0.286854	0	0	0	0	0	0	0	0.0148354
271	0	0.286854	0	0	0	0	0	0	0	0.0148354
272	0	0.286854	0	0	0	0	0	0	0	0.0148354
273	0	0.286854	0	0	0	0	0	0	0	0.0148354
274	0	0.286854	0	0	0	0	0	0	0	0.0148354
275	0	0.286854	0	0	0	0	0	0	0	0.0148354
276	0	0.286854	0	0	0	0	0	0	0	0.0148354
277	0	0.286854	0	0	0	0	0	0	0	0.0148354
278	0	0.286854	0	0	0	0	0	0	0	0.0148354
279	0	0.286854	0	0	0	0	0	0	0	0.0148354
280	0	0.286854	0	0	0	0	0	0	0	0.0148354
281	0	0.286854	0	0	0	0	0	0	0	0.0148354
282	0	0.286854	0	0	0	0	0	0	0	0.0148354
283	0	0.286854	0	0	0	0	0	0	0	0.0148354
284	0	0.286854	0	0	0	0	0	0	0	0.0148354
285	0	0.286854	0	0	0	0	0	0	0	0.0148354
286	0	0.286854	0	0	0	0	0	0	0	0.0148354
287	0	0.286854	0	0	0	0	0	0	0	0.0148354
288	0	0.286854	0	0	0	0	0	0	0	0.0148354
289	0	0.286854	0	0	0	0	0	0	0	0.0148354
290	0	0.286854	0	0	0	0	0	0	0	0.0148354
291	0	0.286854	0	0	0	0	0	0	0	0.0148354
292	0	0.286854	0	0	0	0	0	0	0	0.0148354
293	0	0.286854	0	0	0	0	0	0	0	0.0148354
294	0	0.286854	0	0	0	0	0	0	0	0.0148354
295	0	0.286854	0	0	0	0	0	0	0	0.0148354
296	0	0.286854	0	0	0	0	0	0	0	0.0148354
297	0	0.286854	0	0	0	0	0	0	0	0.0148354
298	0	0.286854	0	0	0	0	0	0	0	0.0148354
299	0	0.286854	0	0	0	0	0	0	0	0.0148354
300	0	0.286854	0	0	0	0	0	0	0	0.0148354
301	0	0.286854	0	0	0	0	0	0	0	0.0148354
302	0	0.286854	0	0	0	0	0	0	0	0.0148354
303	0	0.286854	0	0	0	0	0	0	0	0.0148354
304	0	0.286854	0	0	0	0	0	0	0	0.0148354
305	0	0.286854	0	0	0	0	0	0	0	0.0148354
306	0	0.286854	0	0	0	0	0	0	0	0.0148354
307	0	0.286854	0	0	0	0	0	0	0	0.0148354
308	0	0.286854	0	0	0	0	0	0	0	0.0148354
309	0	0.286854	0	0	0	0	0	0	0	0.0148354
310	0	0.286854	0	0	0	0	0	0	0	0.0148354
311	0	0.286854	0	0	0	0	0	0	0	0.0148354
312	0	0.286854	0	0	0	0	0	0	0	0.0148354
313	0	0.286854	0	0	0	0	0	0	0	0.0148354
314	0	0.286854	0	0	0	0	0	0	0	0.0148354
315	0	0.286854	0	0	0	0	0	0	0	0.0148354
316	0	0.286854	0	0	0	0	0	0	0	0.0148354
317	0	0.286854	0	0	0	0	0	0	0	0.0148354
318	0	0.286854	0	0	0	0	0	0	0	0.0148354
319	0	0.286854	0	0	0	0	0	0	0	0.0148354
320	0	0.286854	0	0	0	0	0	0	0	0.0148354
321	0	0.286854	0	0	0	0	0	0	0	0.0148354
322	0	0.286854	0	0	0	0	0	0	0	0.0148354
323	0	0.286854	0	0	0	0	0	0	0	0.0148354
324	0	0.286854	0	0	0	0	0	0	0	0.0148354
325	0	0.286854	0	0	0	0	0	0	0	0.0148354
326	0	0.286854	0	0	0	0	0	0	0	0.0148354
327	0	0.286854	0	0	0	0	0	0	0	0.0148354
328	0	0.286854	0	0	0	0	0	0	0	0.0148354
329	0	0.286854	0	0	0	0	0	0	0	0.0148354
330	0	0.286854	0	0	0	0	0	0	0	0.0148354
331	0	0.286854	0	0	0	0	0	0	0	0.0148354
332	0	0.286854	0	0	0	0	0	0	0	0.0148354
333	0	0.286854	0	0	0	0	0	0	0	0.0148354
334	0	0.286854	0	0	0	0	0	0	0	0.0148354
335	0	0.286854	0	0	0	0	0	0	0	0.0148354
336	0	0.286854	0	0	0	0	0	0	0	0.0148354
337	0	0.286854	0	0	0	0	0	0	0	0.0148354
338	0	0.286854	0	0	0	0	0	0	0	0.0148354
339	0	0.286854	0	0	0	0	0	0	0	0.0148354
340	0	0.286854	0	0	0	0	0	0	0	0.0148354
341	0	0.286854	0	0	0	0	0	0	0	0.0148354
342	0	0.286854	0	0	0	0	0	0	0	0.0148354
343	0	0.286854	0	0	0	0	0	0	0	0.0148354
344	0	0.286854	0	0	0	0	0	0	0	0.0148354
345	0	0.286854	0	0	0	0	0	0	0	0.0148354
346	0	0.286854	0	0	0	0	0	0	0	0.0148354
347	0	0.286854	0	0	0	0	0	0	0	0.0148354
348	0	0.286854	0	0	0	0	0	0	0	0.0148354
349	0	0.286854	0	0	0	0	0	0	0	0.0148354
350	0	0.286854	0	0	0	0	0	0	0	0.0148354
351	0	0.286854	0	0	0	0	0	0	0	0.0148354
352	0	0.286854	0	0	0	0	0	0	0	0.0148354
353	0	0.286854	0	0	0	0	0	0	0	0.0148354
354	0	0.286854	0	0	0	0	0	0	0	0.0148354
355	0	0.286854	0	0	0	0	0	0	0	0.0148354
356	0	0.286854	0	0	0	0	0	0	0	0.0148354
357	0	0.286854	0	0	0	0	0	0	0	0.0148354
358	0	0.286854	0	0	0	0	0	0	0	0.0148354
359	0	0.286854	0	0	0	0	0	0	0	0.0148354
360	0	0.286854	0	0	0	0	0	0	0	0.0148354
361	0	0.286854	0	0	0	0	0	0	0	0.0148354
362	0	0.286854	0	0	0	0	0	0	0	0.0148354
363	0	0.286854	0	0	0	0	0	0	0	0.0148354
364	0	0.286854	0	0	0	0	0	0	0	0.0148354
365	0	0.286854	0	0	0	0	0	0	0	0.0148354
366	0	0.286854	0	0	0	0	0	0	0	0.0148354
367	0	0.286854	0	0	0	0	0	0	0	0.0148354
368	0	0.286854	0	0	0	0	0	0	0	0.0148354
369	0	0.286854	0	0	0	0	0	0	0	0.0148354
370	0	0.286854	0	0	0	0	0	0	0	0.0148354
371	0	0.286854	0	0	0	0	0	0	0	0.0148354
372	0	0.286854	0	0	0	0	0	0	0	0.0148354
373	0	0.286854	0	0	0	0	0	0	0	0.0148354
374	0	0.286854	0	0	0	0	0	0	0	0.0148354
375	0	0.286854	0	0	0	0	0	0	0	0.0148354
376	0	0.286854	0	0	0	0	0	0	0	0.0148354
377	0	0.286854	0	0	0	0	0	0	0	0.0148354
378	0	0.286854	0	0	0	0	0	0	0	0.0148354
379	0	0.286854	0	0	0	0	0	0	0	0.0148354
380	0	0.286854	0	0	0	0	0	0	0	0.0148354
381	0	0.286854	0	0	0	0	0	0	0	0.0148354
382	0	0.286854	0	0	0	0	0	0	0	0.0148354
383	0	0.286854	0	0	0	0	0	0	0	0.0148354
384	0	0.286854	0	0	0	0	0	0	0	0.0148354
385	0	0.286854	0	0	0	0	0	0	0	0.0148354
386	0	0.286854	0	0	0	0	0	0	0	0.0148354
387	0	0.286854	0	0	0	0	0	0	0	0.0148354
388	0	0.286854	0	0	0	0	0	0	0	0.0148354
389	0	0.286854	0	0	0	0	0	0	0	0.0148354
390	0	0.286854	0	0	0	0	0	0	0	0.0148354
391	0	0.286854	0	0	0	0	0	0	0	0.0148354
392	0	0.286854	0	0	0	0	0	0	0	0.0148354
393	0	0.286854	0	0	0	0	0	0	0	0.0148354
394	0	0.286854	0	0	0	0	0	0	0	0.0148354
395	0	0.286854	0	0	0	0	0	0	0	0.0148354
396	0	0.286854	0	0	0	0	0	0	0	0.0148354
397	0	0.286854	0	0	0	0	0	0	0	0.0148354
398	0	0.286854	0	0	0	0	0	0	0	0.0148354
399	0	0.286854	0	0	0	0	0	0	0	0.0148354
400	0	0.286854	0	0	0	0	0	0	0	0.0148354
401	0	0.286854	0	0	0	0	0	0	0	0.0148354
402	0	0.286854	0	0	0	0	0	0	0	0.0148354
403	0	0.286854	0	0	0	0	0	0	0	0.0148354
404	0	0.286854	0	0	0	0	0	0	0	0.0148354
405	0	0.286854	0	0	0	0	0	0	0	0.0148354
406	0	0.286854	0	0	0	0	0	0	0	0.0148354
407	0	0.286854	0	0	0	0	0	0	0	0.0148354
408	0	0.286854	0	0	0	0	0	0	0	0.0148354
409	0	0.286854	0	0	0	0	0	0	0	0.0148354
410	0	0.286854	0	0	0	0	0	0	0	0.0148354
411	0	0.286854	0	0	0	0	0	0	0	0.0148354
412	0	0.286854	0	0	0	0	0	0	0	0.0148354
413	0	0.286854	0	0	0	0	0	0	0	0.0148354
414	0	0.286854	0	0	0	0	0	0	0	0.0148354
415	0	0.286854	0	0	0	0	0	0	0	0.0148354
416	0	0.286854	0	0	0	0	0	0	0	0.0148354
417	0	0.286854	0	0	0	0	0	0	0	0.0148354
418	0	0.286854	0	0	0	0	0	0	0	0.0148354
419	0	0.286854	0	0	0	0	0	0	0	0.0148354
420	0	0.286854	0	0	0	0	0	0	0	0.0148354
421	0	0.286854	0	0	0	0	0	0	0	0.0148354
422	0	0.286854	0	0	0	0	0	0	0	0.0148354
423	0	0.286854	0	0	0	0	0	0	0	0.0148354
424	0	0.286854	0	0	0	0	0	0	0	0.0148354
425	0	0.286854	0	0	0	0	0	0	0	0.0148354
426	0	0.286854	0	0	0	0	0	0	0	0.0148354
427	0	0.286854	0	0	0	0	0	0	0	0.0148354
428	0	0.286854	0	0	0	0	0	0	0	0.0148354
429	0	0.286854	0	0	0	0	0	0	0	0.0148354
430	0	0.286854	0	0	0	0	0	0	0	0.0148354
431	0	0.286854	0	0	0	0	0	0	0	0.0148354
432	0	0.286854	0	0	0	0	0	0	0	0.0148354
433	0	0.286854	0	0	0	0	0	0	0	0.0148354
434	0	0.286854	0	0	0	0	0	0	0	0.0148354
435	0	0.286854	0	0	0	0	0	0	0	0.0148354
436	0	0.286854	0	0	0	0	0	0	0	0.0148354
437	0	0.286854	0	0	0	0	0	0	0	0.0148354
438	0	0.286854	0	0	0	0	0	0	0	0.0148354
439	0	0.286854	0	0	0	0	0	0	0	0.0148354
440	0	0.286854	0	0	0	0	0	0	0	0.0148354
441	0	0.286854	0	0	0	0	0	0	0	0.0148354
442	0	0.286854	0	0	0	0	0	0	0	0.0148354
443	0	0.286854	0	0	0	0	0	0	0	0.0148354
444	0	0.286854	0	0	0	0	0	0	0	0.0148354
445	0	0.286854	0	0	0	0	0	0	0	0.0148354
446	0	0.286854	0	0	0	0	0	0	0	0.0148354
447	0	0.286854	0	0	0	0	0	0	0	0.0148354
448	0	0.286854	0	0	0	0	0	0	0	0.0148354
449	0	0.286854	0	0	0	0	0	0	0	0.0148354
450	0	0.286854	0	0	0	0	0	0	0	0.0148354
451	0	0.286854	0	0	0	0	0	0	0	0.0148354
452	0	0.286854	0	0	0	0	0	0	0	0.0148354
453	0	0.286854	0	0	0	0	0	0	0	0.0148354
454	0	0.286854	0	0	0	0	0	0	0	0.0148354
455	0	0.286854	0	0	0	0	0	0	0	0.0148354
456	0	0.286854	0	0	0	0	0	0	0	0.0148354
457	0	0.286854	0	0	0	0	0	0	0	0.0148354
458	0	0.286854	0	0	0	0	0	0	0	0.0148354
459	0	0.286854	0	0	0	0	0	0	0	0.0148354
460	0	0.286854	0	0	0	0	0	0	0	0.0148354
461	0	0.286854	0	0	0	0	0	0	0	0.0148354
462	0	0.286854	0	0	0	0	0	0	0	0.0148354
463	0	0.286854	0	0	0	0	0	0	0	0.0148354
464	0	0.286854	0	0	0	0	0	0	0	0.0148354
465	0	0.286854	0	0	0	0	0	0	0	0.0148354
466	0	0.286854	0	0	0	0	0	0	0	0.0148354
467	0	0.286854	0	0	0	0	0	0	0	0.0148354
468	0	0.286854	0	0	0	0	0	0	0	0.0148354
469	0	0.286854	0	0	0	0	0	0	0	0.0148354
470	0	0.286854	0	0	0	0	0	0	0	0.0148354
471	0	0.286854	0	0	0	0	0	0	0	0.0148354
472	0	0.286854	0	0	0	0	0	0	0	0.0148354
473	0	0.286854	0	0	0	0	0	0	0	0.0148354
474	0	0.286854	0	0	0	0	0	0	0	0.0148354
475	0	0.286854	0	0	0	0	0	0	0	0.0148354
476	0	0.286854	0	0	0	0	0	0	0	0.0148354
477	0	0.286854	0	0	0	0	0	0	0	0.0148354
478	0	0.286854	0	0	0	0	0	0	0	0.0148354
479	0	0.286854	0	0	0	0	0	0	0	0.0148354
480	0	0.286854	0	0	0	0	0	0	0	0.0148354
481	0	0.286854	0	0	0	0	0	0	0	0.0148354
482	0	0.286854	0	0	0	0	0	0	0	0.0148354
483	0	0.286854	0	0	0	0	0	0	0	0.0148354
484	0	0.286854	0	0	0	0	0	0	0	0.0148354
485	0	0.286854	0	0	0	0	0	0	0	0.0148354
486	0	0.286854	0	0	0	0	0	0	0	0.0148354
487	0	0.286854	0	0	0	0	0	0	0	0.0148354
